beta,kT,KE,SprPE,PE,TotE,Ethr,Rg,bd0,bd1,bd2,bd3,bd4,bd5,bd6,bd7,endl
0.12849176,  7.7826005,   10086.25,   9006.936,  -4507.184,  14586.002,  443.46339, 0.00020317647,          0, 0.00028480483, 0.00046441566, 0.00057117102, 0.00061004043, 0.00057117102, 0.00046441566, 0.00028480483, 
0.12895534,  7.7546227,  10049.991,  9359.3064, -4459.8072,   14949.49,  80.256547, 0.00022015601,          0, 0.000295947, 0.00049857933, 0.0006320293, 0.00066938497, 0.0006320293, 0.00049857933, 0.000295947, 
0.12549362,  7.9685323,  10327.218,  9165.0355, -4460.4578,  15031.796, -2.4648472, 0.0002132352,          0, 0.00028980403, 0.00048747694, 0.0006062184, 0.00064476439, 0.0006062184, 0.00048747694, 0.00028980403, 
0.12364309,  8.0877951,  10481.782,  9595.7793, -4487.4684,  15590.093, -559.99696, 0.00022867194,          0, 0.00030342441, 0.00051449966, 0.00066158943, 0.00069972401, 0.00066158943, 0.00051449966, 0.00030342441, 
 0.1246875,  8.0200503,  10393.985,  8875.4937, -4474.4028,  14795.076,  234.69432, 0.00021171671,          0, 0.00028064854, 0.00049039504, 0.00060468103, 0.00063601809, 0.00060468103, 0.00049039504, 0.00028064854, 
0.12355819,  8.0933529,  10488.985,  9055.8804, -4463.1962,  15081.669, -51.725625, 0.00022757963,          0, 0.00028635248, 0.00051430346, 0.00065886411, 0.00072223396, 0.00065886411, 0.00051430346, 0.00028635248, 
0.13213522,  7.5680047,  9808.1341,  9158.0985, -4509.0463,  14457.186,  572.52266, 0.00021672414,          0, 0.00028958468, 0.00049790076, 0.0006127268, 0.00066716178, 0.0006127268, 0.00049790076, 0.00028958468, 
0.11827969,  8.4545371,   10957.08,  9036.5991,  -4538.849,   15454.83, -424.66523, 0.00021773731,          0, 0.00028574279, 0.00049303118, 0.00062962058, 0.00066700791, 0.00062962058, 0.00049303118, 0.00028574279, 
0.12714985,  7.8647362,  10192.698,  8821.0773, -4535.8191,  14477.956,  552.20328, 0.00020342255,          0, 0.00027892786, 0.00046785197, 0.00057159831, 0.00061800452, 0.00057159831, 0.00046785197, 0.00027892786, 
0.12860424,  7.7757933,  10077.428,  8721.1612, -4450.6259,  14347.963,  681.34838, 0.00020499281,          0, 0.00027576846, 0.00046620887, 0.0005869253, 0.00062207972, 0.0005869253, 0.00046620887, 0.00027576846, 
0.12828069,  7.7954052,  10102.845,  8931.4748, -4445.4274,  14588.893,  440.90264, 0.0002141414,          0, 0.0002824187, 0.00049310063, 0.00061467179, 0.0006458802, 0.00061467179, 0.00049310063, 0.0002824187, 
0.12981897,  7.7030346,  9983.1329,  8928.8085, -4514.8175,  14397.124,   632.7533, 0.00021085915,          0, 0.00028233439, 0.00048823786, 0.00060309634, 0.00062640919, 0.00060309634, 0.00048823786, 0.00028233439, 
0.12158246,  8.2248706,  10659.432,  9191.9005, -4509.0921,  15342.241, -311.57987, 0.00022130332,          0, 0.00029065352, 0.00050365549, 0.00063985744, 0.00067252017, 0.00063985744, 0.00050365549, 0.00029065352, 
0.12315475,  8.1198657,  10523.346,  8379.3626, -4448.8957,  14453.813,   575.6503, 0.00019340483,          0, 0.00026496057, 0.00044580789, 0.00054742531, 0.00057808978, 0.00054742531, 0.00044580789, 0.00026496057, 
0.12168252,   8.218107,  10650.667,   8978.111, -4477.6239,  15151.154, -121.32699, 0.00021807938,          0, 0.00028389337, 0.00050159661, 0.00062541092, 0.00066746822, 0.00062541092, 0.00050159661, 0.00028389337, 
0.12655848,  7.9014855,  10240.325,  8956.9321, -4543.0462,  14654.211,  375.55011, 0.00020691411,          0, 0.00028322367, 0.00047723511, 0.00058677321, 0.00061616179, 0.00058677321, 0.00047723511, 0.00028322367, 
0.12826423,  7.7964061,  10104.142,  8892.2795, -4433.0242,  14563.398,  466.53961, 0.00021287487,          0, 0.00028117932, 0.00049255212, 0.00060597454, 0.0006465859, 0.00060597454, 0.00049255212, 0.00028117932, 
  0.130567,  7.6589031,  9925.9384,  9231.8028,  -4385.956,  14771.785,  258.70087, 0.00021459395,          0, 0.00029191526, 0.00049397174, 0.00060844789, 0.00064483341, 0.00060844789, 0.00049397174, 0.00029191526, 
 0.1282954,  7.7945119,  10101.687,  8785.1952, -4439.2972,  14447.585,  582.35225, 0.00020546099,          0, 0.00027779325, 0.0004687271, 0.00058335994, 0.00062761532, 0.00058335994, 0.0004687271, 0.00027779325, 
0.12545571,  7.9709406,  10330.339,  9006.8974, -4480.9644,  14856.272,  173.57909, 0.00020452372,          0, 0.00028480361, 0.00046839074, 0.00057910402, 0.00060778274, 0.00057910402, 0.00046839074, 0.00028480361, 
0.12166938,  8.2189951,  10651.818,  8586.8294, -4485.7109,  14752.936,  275.54958, 0.00020392006,          0, 0.0002715208, 0.00046494741, 0.0005820405, 0.00062570359, 0.0005820405, 0.00046494741, 0.0002715208, 
 0.1233234,  8.1087614,  10508.955,   9465.431, -4450.8421,  15523.544, -494.40935, 0.00022075539,          0, 0.00029930272, 0.00049934798, 0.00062757109, 0.00067964265, 0.00062757109, 0.00049934798, 0.00029930272, 
0.12591061,  7.9421425,  10293.017,   9092.448, -4465.4253,  14920.039,  108.53827, 0.00020862837,          0, 0.00028750877, 0.00048306605, 0.00058640347, 0.00062409731, 0.00058640347, 0.00048306605, 0.00028750877, 
0.12562594,  7.9601397,  10316.341,  9234.9771, -4493.6694,  15057.649, -28.244264, 0.0002177958,          0, 0.00029201563, 0.0004965321, 0.00062139702, 0.00066484324, 0.00062139702, 0.0004965321, 0.00029201563, 
 0.1277539,  7.8275496,  10144.504,  8990.3227, -4489.3781,  14645.449,  383.83503, 0.00021025572,          0, 0.00028427951, 0.00048285463, 0.00059708816, 0.00063564695, 0.00059708816, 0.00048285463, 0.00028427951, 
0.12512162,  7.9922239,  10357.922,  8683.1534, -4456.6311,  14584.445,  445.42693, 0.00021073737,          0, 0.00027456662, 0.00048398646, 0.00060535693, 0.00064397788, 0.00060535693, 0.00048398646, 0.00027456662, 
0.12121929,  8.2495124,  10691.368,  8732.2251, -4447.1899,  14976.403,  53.032953, 0.00020183891,          0, 0.0002761183, 0.00046487651, 0.00056998244, 0.00060746811, 0.00056998244, 0.00046487651, 0.0002761183, 
 0.1251339,  7.9914399,  10356.906,  9337.8866,   -4451.93,  15242.863, -213.40086, 0.0002195515,          0, 0.00029526969, 0.00050315966, 0.00062283186, 0.00067030164, 0.00062283186, 0.00050315966, 0.00029526969, 
0.12172906,  8.2149655,  10646.595,  9171.0299,  -4540.802,  15276.823, -247.37239, 0.00021364482,          0, 0.00028999358, 0.00049328052, 0.0006054301, 0.00064090868, 0.0006054301, 0.00049328052, 0.00028999358, 
0.12333594,  8.1079366,  10507.886,  9411.1063, -4539.1518,   15379.84, -350.05356, 0.00022131668,          0, 0.00029758494, 0.00051050701, 0.00063169827, 0.00066148643, 0.00063169827, 0.00051050701, 0.00029758494, 
0.12132417,  8.2423807,  10682.125,  8987.7802, -4539.0633,  15130.842, -100.79312, 0.00020709507,          0, 0.00028419911, 0.00047536274, 0.00058458916, 0.00062521909, 0.00058458916, 0.00047536274, 0.00028419911, 
0.11793196,  8.4794654,  10989.387,  9452.5749, -4613.3088,  15828.653, -798.92827, 0.00021853389,          0, 0.00029889621, 0.00050361385, 0.00061584064, 0.00065984091, 0.00061584064, 0.00050361385, 0.00029889621, 
0.12042807,  8.3037117,   10761.61,  9010.3517, -4557.2237,  15214.738, -184.59201, 0.00021485182,          0, 0.00028491284, 0.00049834432, 0.00061346499, 0.00064418479, 0.00061346499, 0.00049834432, 0.00028491284, 
0.12390339,   8.070804,  10459.762,  9369.8338, -4516.2412,  15313.355, -282.92852, 0.00022313716,          0, 0.00029627988, 0.00050798884, 0.00063784253, 0.00068597208, 0.00063784253, 0.00050798884, 0.00029627988, 
0.12675667,  7.8891315,  10224.314,  9078.1032, -4547.8188,  14754.599,  275.85918, 0.00022046885,          0, 0.00028705518, 0.00049641661, 0.00063923108, 0.00068209585, 0.00063923108, 0.00049641661, 0.00028705518, 
0.11363288,  8.8002696,  11405.149,  9497.9102, -4507.0637,  16395.996, -1364.4744, 0.00022545308,          0, 0.00030032974, 0.00051213004, 0.00064969014, 0.00068294946, 0.00064969014, 0.00051213004, 0.00030032974, 
0.12771934,  7.8296678,  10147.249,  9228.5232, -4472.5737,  14903.199,  127.41315, 0.00022175498,          0, 0.00029181155, 0.00050777605, 0.00063340118, 0.00068210215, 0.00063340118, 0.00050777605, 0.00029181155, 
0.12210181,  8.1898869,  10614.093,  9288.7644, -4508.5973,  15394.261, -363.52941, 0.00021751693,          0, 0.00029371642, 0.00049838838, 0.00061704443, 0.0006619725, 0.00061704443, 0.00049838838, 0.00029371642, 
0.12293406,  8.1344419,  10542.237,  9225.2867, -4548.3223,  15219.201, -189.51443, 0.00021395797,          0, 0.00029170921, 0.0004915995, 0.00060868548, 0.00063933916, 0.00060868548, 0.0004915995, 0.00029170921, 
0.12729142,  7.8559893,  10181.362,  9380.2635, -4478.4809,  15083.145, -52.970509, 0.00021361163,          0, 0.00029660967, 0.00049011738, 0.00060356059, 0.00063721071, 0.00060356059, 0.00049011738, 0.00029660967, 
0.13652374,  7.3247333,  9492.8543,  9531.9957, -4450.1912,  14574.659,  454.96302, 0.00022643935,          0, 0.00030140754, 0.0005211643, 0.00064342846, 0.00069102905, 0.00064342846, 0.0005211643, 0.00030140754, 
0.12386979,  8.0729934,  10462.599,  8954.1841, -4536.4319,  14880.352,  149.14737, 0.00020300657,          0, 0.00028313678, 0.00046725971, 0.00056942045, 0.00060847124, 0.00056942045, 0.00046725971, 0.00028313678, 
0.12061852,  8.2906007,  10744.619,  9457.5021, -4562.3212,  15639.799, -610.12144, 0.0002195748,          0, 0.00029905201, 0.00050255511, 0.0006198066, 0.00067036935, 0.0006198066, 0.00050255511, 0.00029905201, 
 0.1240271,   8.062754,  10449.329,  9634.3365, -4584.9953,   15498.67, -468.86825, 0.00022395684,          0, 0.00030464362, 0.00051116147, 0.00063837112, 0.00067495698, 0.00063837112, 0.00051116147, 0.00030464362, 
0.12537112,  7.9763186,  10337.309,  8692.4864, -4551.6327,  14478.163,  550.79246, 0.0002137972,          0, 0.00027486174, 0.00049598778, 0.00061120794, 0.0006566402, 0.00061120794, 0.00049598778, 0.00027486174, 
0.12555652,  7.9645409,  10322.045,   9010.172, -4500.9634,  14831.254,  197.82196, 0.00022610715,          0, 0.00028490715, 0.00051916439, 0.0006507019, 0.00070816745, 0.0006507019, 0.00051916439, 0.00028490715, 
0.12684986,  7.8833354,  10216.803,  8897.3169, -4482.9869,  14631.133,  398.43578, 0.00021796548,          0, 0.00028133861, 0.00048933036, 0.0006332202, 0.00067966934, 0.0006332202, 0.00048933036, 0.00028133861, 
0.12359804,  8.0907432,  10485.603,  9089.0511, -4497.2499,  15077.404, -47.565522, 0.00021446483,          0, 0.00028740136, 0.00048547743, 0.00061343734, 0.00065880507, 0.00061343734, 0.00048547743, 0.00028740136, 
 0.1254964,  7.9683559,  10326.989,  9052.0236, -4493.9113,  14885.102,  144.48374, 0.00021543959,          0, 0.00028623053, 0.00049591296, 0.00061553775, 0.00065167104, 0.00061553775, 0.00049591296, 0.00028623053, 
0.11961439,  8.3601982,  10834.817,  9052.2306, -4515.3991,  15371.648, -342.29448, 0.0002114605,          0, 0.00028623707, 0.00048688868, 0.00060093875, 0.00063523899, 0.00060093875, 0.00048688868, 0.00028623707, 
 0.1202923,  8.3130839,  10773.757,  8986.2551, -4529.5889,  15230.423, -201.55113, 0.00020975547,          0, 0.00028415089, 0.00048254196, 0.00059463219, 0.00063343748, 0.00059463219, 0.00048254196, 0.00028415089, 
0.12433047,  8.0430808,  10423.833,   9147.111, -4469.6021,  15101.342, -72.132276, 0.00020857136,          0, 0.00028923725, 0.0004790653, 0.00058609309, 0.00062835056, 0.00058609309, 0.0004790653, 0.00028923725, 
0.12434033,  8.0424431,  10423.006,  9575.8023, -4481.2885,   15517.52, -488.84075, 0.00021958034,          0, 0.00030279273, 0.00050166735, 0.00062092334, 0.00066251856, 0.00062092334, 0.00050166735, 0.00030279273, 
0.12661788,  7.8977788,  10235.521,  9210.5849, -4454.2279,  14991.878,  36.966029, 0.0002118213,          0, 0.00029124433, 0.00049392523, 0.00059536602, 0.00062806955, 0.00059536602, 0.00049392523, 0.00029124433, 
 0.1249023,  8.0062578,   10376.11,  9358.0576, -4506.4558,  15227.712, -198.75637, 0.00022020499,          0, 0.00029590751, 0.00050730598, 0.00063191301, 0.00065302687, 0.00063191301, 0.00050730598, 0.00029590751, 
0.12167328,  8.2187311,  10651.475,  9092.5673, -4591.3654,  15152.677, -124.19233, 0.00021617645,          0, 0.00028751254, 0.00049494645, 0.00062009708, 0.00065371098, 0.00062009708, 0.00049494645, 0.00028751254, 
0.12403831,  8.0620256,  10448.385,  9392.3948, -4558.2245,  15282.555, -253.53833, 0.00022212752,          0, 0.00029699327, 0.00050893318, 0.00063083049, 0.00068052635, 0.00063083049, 0.00050893318, 0.00029699327, 
 0.1194948,  8.3685649,   10845.66,  8962.7269, -4556.3448,  15252.042, -223.29124, 0.00021525176,          0, 0.00028340691, 0.00048814706, 0.00061754882, 0.00066582262, 0.00061754882, 0.00048814706, 0.00028340691, 
0.12473504,  8.0169937,  10390.024,  9114.5012, -4522.3163,  14982.209,  45.985969, 0.00021858322,          0, 0.00028820611, 0.00049925707, 0.00062352175, 0.00067536168, 0.00062352175, 0.00049925707, 0.00028820611, 
0.12017412,  8.3212593,  10784.352,  8917.1042, -4553.9548,  15147.501, -119.92344, 0.00021189796,          0, 0.00028196429, 0.00048371259, 0.00060613609, 0.00064674148, 0.00060613609, 0.00048371259, 0.00028196429, 
0.12338929,  8.1044312,  10503.343,  9354.3435, -4559.8626,  15297.824, -269.86008, 0.00022657649,          0, 0.00029579007, 0.00051346389, 0.00065208259, 0.00070255073, 0.00065208259, 0.00051346389, 0.00029579007, 
 0.1247498,  8.0160449,  10388.794,  9413.7621, -4522.5889,  15279.967, -251.46758, 0.00021236872,          0, 0.00029766892, 0.00049038784, 0.00059168605, 0.00063841395, 0.00059168605, 0.00049038784, 0.00029766892, 
0.12786424,   7.820795,   10135.75,  8582.7506, -4497.8723,  14220.629,  807.05968, 0.00020627918,          0, 0.00027139183, 0.00046966311, 0.00059202863, 0.00063429978, 0.00059202863, 0.00046966311, 0.00027139183, 
 0.1276314,  7.8350623,  10154.241,  9353.4487,  -4478.082,  15029.607,  -2.015688, 0.00021990967,          0, 0.00029576177, 0.00050718427, 0.00062411039, 0.00066444183, 0.00062411039, 0.00050718427, 0.00029576177, 
0.11814903,  8.4638869,  10969.197,  9110.6744, -4416.7794,  15663.092, -635.62299, 0.00021359206,          0, 0.0002880851, 0.00048557647, 0.00061225797, 0.00064563394, 0.00061225797, 0.00048557647, 0.0002880851, 
0.12699435,  7.8743658,  10205.178,  9214.7596, -4414.1826,  15005.755,  21.973398, 0.00021789061,          0, 0.00029137634, 0.00050113245, 0.00062116887, 0.00065889444, 0.00062116887, 0.00050113245, 0.00029137634, 
0.12426479,  8.0473321,  10429.342,  8925.9358, -4491.5975,  14863.681,  163.26753, 0.00021563798,          0, 0.00028224355, 0.00048232328, 0.00062554761, 0.00066997878, 0.00062554761, 0.00048232328, 0.00028224355, 
0.12483717,   8.010435,  10381.524,  8817.0659, -4457.9278,  14740.662,  286.79377, 0.00021864547,          0, 0.00027880102, 0.00049237082, 0.00063355482, 0.0006888742, 0.00063355482, 0.00049237082, 0.00027880102, 
0.12820227,  7.8001738,  10109.025,  9006.5318, -4379.2509,  14736.306,  291.32968, 0.00021329005,          0, 0.00028479205, 0.00049044997, 0.00060813757, 0.00064588157, 0.00060813757, 0.00049044997, 0.00028479205, 
0.13003268,  7.6903747,  9966.7256,  8930.3499, -4512.8307,  14384.245,  643.53403, 0.00021378476,          0, 0.00028238313, 0.00048659961, 0.00061402303, 0.0006545447, 0.00061402303, 0.00048659961, 0.00028238313, 
0.12633235,  7.9156291,  10258.655,  9105.1808, -4552.2821,  14811.554,  217.57433, 0.00021842019,          0, 0.00028791139, 0.00050085091, 0.00062658332, 0.00066403178, 0.00062658332, 0.00050085091, 0.00028791139, 
 0.1228043,  8.1430376,  10553.377,  9403.7318, -4569.7931,  15387.315, -358.28048, 0.00021989312,          0, 0.00029735176, 0.00051208349, 0.00062450718, 0.00065040507, 0.00062450718, 0.00051208349, 0.00029735176, 
0.12483012,  8.0108872,   10382.11,  8672.3034, -4576.4018,  14478.011,  550.56724, 0.00020088101,          0, 0.00027422354, 0.00046987902, 0.00056749433, 0.00059090234, 0.00056749433, 0.00046987902, 0.00027422354, 
0.12549582,  7.9683932,  10327.038,  9143.7355, -4502.6187,  14968.154,  60.727582, 0.00021816922,          0, 0.00028913051, 0.0005022619, 0.00062203876, 0.00066384517, 0.00062203876, 0.0005022619, 0.00028913051, 
0.12116797,  8.2530059,  10695.896,  9178.5949, -4481.0314,  15393.459, -364.15825, 0.00021793704,          0, 0.00029023279, 0.00049962209, 0.0006208048, 0.00066567335, 0.0006208048, 0.00049962209, 0.00029023279, 
0.12854969,  7.7790929,  10081.704,  8890.9364, -4538.9583,  14433.682,  595.24299, 0.00020983353,          0, 0.00028113685, 0.00047976376, 0.00059888895, 0.00063775742, 0.00059888895, 0.00047976376, 0.00028113685, 
0.12493077,  8.0044334,  10373.746,  9133.1959, -4551.5596,  14955.382,  73.444887, 0.00021874959,          0, 0.00028879725, 0.00049454812, 0.00062721222, 0.0006788783, 0.00062721222, 0.00049454812, 0.00028879725, 
0.12175464,  8.2132396,  10644.358,  8819.6471, -4462.1933,  15001.812,  26.577605, 0.00021201363,          0, 0.00027888264, 0.00048334619, 0.0006088833, 0.00064999388, 0.0006088833, 0.00048334619, 0.00027888264, 
0.12173712,  8.2144214,   10645.89,  9146.5162, -4477.2003,  15315.206, -286.89801, 0.0002301506,          0, 0.00028921844, 0.00052113538, 0.00066992728, 0.00072184736, 0.00066992728, 0.00052113538, 0.00028921844, 
 0.1181942,  8.4606524,  10965.005,  8954.1705, -4557.3962,   15361.78, -333.46214, 0.00020542841,          0, 0.00028313635, 0.00048309993, 0.00057627626, 0.00060182947, 0.00057627626, 0.00048309993, 0.00028313635, 
0.12604404,  7.9337349,   10282.12,   9532.486, -4550.9085,  15263.698, -235.26524, 0.00022451299,          0, 0.00030142304, 0.00050630259, 0.00064191641, 0.0006929238, 0.00064191641, 0.00050630259, 0.00030142304, 
0.12783145,  7.8228008,   10138.35,  9581.4395, -4481.7915,  15237.998, -209.31548, 0.00022965759,          0, 0.00030297098, 0.00053521291, 0.00065673948, 0.00068467476, 0.00065673948, 0.00053521291, 0.00030297098, 
0.12896141,  7.7542576,  10049.518,   8614.732, -4404.7754,  14259.475,  768.07852, 0.00020512889,          0, 0.0002724031, 0.00046807642, 0.0005883698, 0.00062436363, 0.0005883698, 0.00046807642, 0.0002724031, 
0.12365888,  8.0867624,  10480.444,  9002.8042, -4429.9846,  15053.264, -25.547412, 0.00020253831,          0, 0.00028467418, 0.00047411463, 0.00056730864, 0.000588418, 0.00056730864, 0.00047411463, 0.00028467418, 
0.12458224,  8.0268262,  10402.767,  9053.4897, -4507.4732,  14948.783,  79.186087, 0.0002217811,          0, 0.00028627689, 0.00050270284, 0.00064369502, 0.00068314811, 0.00064369502, 0.00050270284, 0.00028627689, 
 0.1207152,  8.2839613,  10736.014,  9306.2352, -4523.4024,  15518.847, -489.65761, 0.00022188398,          0, 0.00029426885, 0.00050400541, 0.00063812736, 0.00067734039, 0.00063812736, 0.00050400541, 0.00029426885, 
0.12733528,  7.8532834,  10177.855,  8986.3653, -4551.0034,  14613.217,  415.42774, 0.0002135362,          0, 0.00028415437, 0.0004826924, 0.00061366958, 0.00065554646, 0.00061366958, 0.0004826924, 0.00028415437, 
